时间,开盘,收盘,最高,最低,成交量,成交额,均价,XG,XG_480,日期,月初,RQ,RQ变化,JY,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,H1,L1,P1,阻力,支撑,累计成交额,累计成交量,均价基础,均线,EMA12,EMA26,DIF,DEA,MACD1,MACD2,XX,主力,大户,散户,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,机构买盘,机构卖盘,散户买盘,散户卖盘,cross_support,longcross_support,longcross_resistance,主力_拉信号,主力_冲信号
2025-09-29 09:30:00,7.38,7.38,7.38,7.38,13800.0,10184400.0,7.38,7.4,8.36,2025-09-29,2025-09-01,29,True,1,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,10184400.0,1380000.0,7.38,7.38,7.38,7.38,7.41,7.41,0.0,0.0,7.325981954382264,1.007373488762885,1.007373488762885,1.007373488762885,623.3062330623306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
2025-09-29 09:31:00,7.39,7.36,7.4,7.36,55112.0,40630509.0,7.374,7.4,8.36,2025-09-29,2025-09-01,29,False,2,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,50814909.0,6891200.0,7.373883938936615,7.373883938936615,7.376923076923077,7.3785185185185185,7.408404558404559,7.409680911680913,-0.01276353276353781,-0.008509021842358539,7.325981954382264,1.0071134878624428,1.0072839802561753,1.0073283646396678,2496.014492753623,0.0,2496.014492753623,0.0,0.0,2496.014492753623,0.0,100.0,0.0,0.0,0.0,2496.014492753623,0.0,0.0,False,False,False,False,False
2025-09-29 09:32:00,7.36,7.34,7.36,7.33,64857.0,47672513.0,7.363,7.4,8.36,2025-09-29,2025-09-01,29,False,3,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,98487422.0,13376900.0,7.3624996822881235,7.3624996822881235,7.3712426035502965,7.375665294924555,7.405577308625742,7.40886019106988,-0.03282882444137769,-0.02472222357503797,7.325981954382264,1.006618248052077,1.0071078979478942,1.0072388622465096,2945.367847411444,0.0,5441.382340165067,0.0,0.0,5441.382340165067,0.0,100.0,0.0,0.0,0.0,5441.382340165067,0.0,0.0,False,False,False,False,False
2025-09-29 09:33:00,7.34,7.34,7.35,7.34,49671.0,36467393.0,7.357,7.4,8.36,2025-09-29,2025-09-01,29,False,4,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,134954815.0,18344000.0,7.356891354121238,7.356891354121238,7.366436049157944,7.37302342122644,7.403412627931504,7.407770678442205,-0.04358050510701261,-0.03729441126302106,7.325981954382264,1.0061701739379363,1.0069375888300485,1.0071508392317507,2255.7220708446866,0.0,5441.382340165067,0.0,0.0,5441.382340165067,0.0,100.0,0.0,0.0,0.0,5441.382340165067,0.0,0.0,False,False,False,False,False
2025-09-29 09:34:00,7.34,7.33,7.35,7.33,35990.0,26398711.0,7.353,7.4,8.36,2025-09-29,2025-09-01,29,False,5,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,161353526.0,21943000.0,7.35330292120494,7.35330292120494,7.360830503133645,7.369836501135593,7.400994001998052,7.406415343153374,-0.054213411553218904,-0.04857374478981962,7.325981954382264,1.005634773098731,1.0067281093643512,1.0070417090812471,1636.6530241018645,0.0,7078.0353642669315,0.0,0.0,7078.0353642669315,0.0,100.0,0.0,0.0,0.0,7078.0353642669315,0.0,0.0,False,False,False,False,False
2025-09-29 09:35:00,7.33,7.32,7.34,7.32,22266.0,16322162.0,7.351,7.4,8.36,2025-09-29,2025-09-01,29,False,6,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,177675688.0,24169600.0,7.351205150271415,7.351205150271415,7.3545488872669305,7.366144908458882,7.398403978808049,7.404813070284309,-0.06409091476260009,-0.05891852477167327,7.325981954382264,1.0050203623654193,1.0064807438245023,1.0069118206732754,1013.9344262295082,0.0,8091.96979049644,0.0,0.0,8091.96979049644,0.0,100.0,0.0,0.0,0.0,8091.96979049644,0.0,0.0,False,False,False,False,False
2025-09-29 09:36:00,7.33,7.31,7.33,7.31,66543.0,48682271.0,7.344,7.4,8.36,2025-09-29,2025-09-01,29,False,7,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,226357959.0,30823900.0,7.343585951161274,7.343585951161274,7.347695212302787,7.361986026350817,7.39570918595197,7.402992293417842,-0.07283107465871907,-0.06819355802970381,7.325981954382264,1.004334466489821,1.0061967343768672,1.0067615171195294,3034.3365253077977,0.0,11126.306315804237,0.0,0.0,11126.306315804237,0.0,100.00000000000001,0.0,0.0,0.0,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:37:00,7.32,7.31,7.32,7.3,79991.0,58474881.0,7.337,7.4,8.36,2025-09-29,2025-09-01,29,False,8,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,284832840.0,38823000.0,7.33670350050228,7.33670350050228,7.3418959488715885,7.3581352095840895,7.393760739287499,7.401145982591774,-0.07385243304274702,-0.07196614137173261,7.325981954382264,1.0037138940309465,1.0059220367144006,1.0066136979220437,3647.560419516644,0.0,11126.306315804237,0.0,0.0,11126.306315804237,0.0,100.00000000000001,0.0,0.0,0.0,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:38:00,7.32,7.31,7.32,7.31,19227.0,14067258.0,7.336,7.4,8.36,2025-09-29,2025-09-01,29,False,9,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,298900098.0,40745700.0,7.335745808760188,7.335745808760188,7.33698887981442,7.354569638503786,7.392419241310634,7.399400634335547,-0.06981393024912741,-0.07053133395666247,7.325981954382264,1.0031524237110123,1.0056563455326706,1.0064683220170785,876.7441860465116,0.0,11126.306315804237,0.0,0.0,11126.306315804237,0.0,100.00000000000001,0.0,0.0,0.0,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:39:00,7.32,7.31,7.32,7.31,29607.0,21649748.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,10,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,320549846.0,43706400.0,7.33416263979646,7.33416263979646,7.332836744458355,7.351268183799802,7.391568560658553,7.397834219600148,-0.06265658941595476,-0.06528150426285732,7.325981954382264,1.0026444267548813,1.0053993655372269,1.0063253490196333,1350.0683994528044,0.0,11126.306315804237,0.0,0.0,11126.306315804237,0.0,100.00000000000001,0.0,0.0,0.0,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:40:00,7.32,7.31,7.32,7.31,13094.0,9579069.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,11,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,330128915.0,45015800.0,7.333623194522812,7.333623194522812,7.329323399157069,7.348211281296114,7.391112117860955,7.39648979925231,-0.053776813913550825,-0.057611710696652996,7.325981954382264,1.002184810461239,1.0051508111154042,1.0061847392122285,597.0816233470133,0.0,11126.306315804237,0.0,0.0,11126.306315804237,0.0,100.00000000000001,0.0,0.0,0.0,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:41:00,7.32,7.32,7.33,7.31,38841.0,28420505.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,12,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,358549420.0,48899900.0,7.332313972012213,7.332313972012213,7.327889030055981,7.34612155675566,7.3917674733003205,7.395545334061913,-0.037778607615921445,-0.044389641976165295,7.325981954382264,1.0018989675981647,1.004955160272242,1.0060690155954803,1768.7158469945355,1768.7158469945355,11126.306315804237,0.0,0.0,12895.022162798772,13.716268376002919,86.2837316239971,0.0,0.0,1768.7158469945355,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:42:00,7.32,7.32,7.33,7.31,28744.0,21040870.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,13,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,379590290.0,51774300.0,7.331635386668675,7.331635386668675,7.3266753331242915,7.344186626625611,7.392488706498681,7.394934008549266,-0.024453020505852407,-0.031098560995956703,7.325981954382264,1.001640347864907,1.004765924210823,1.0059552047657858,1308.9253187613842,1768.7158469945355,11126.306315804237,0.0,0.0,12895.022162798772,13.716268376002919,86.2837316239971,0.0,0.0,1768.7158469945355,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:43:00,7.32,7.33,7.33,7.32,11216.0,8213626.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,14,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,387803916.0,52895900.0,7.331455103325588,7.331455103325588,7.327186820335939,7.343135765394083,7.394051054941856,7.394757417827784,-0.0070636288592851315,-0.015075272904842323,7.325981954382264,1.0015363590326567,1.0046276468637887,1.0058658371684386,510.050022737608,2278.7658697321435,11126.306315804237,0.0,0.0,13405.07218553638,16.99928085572605,83.00071914427396,0.0,0.0,2278.7658697321435,11126.306315804237,0.0,0.0,False,False,False,False,False
2025-09-29 09:44:00,7.33,7.32,7.33,7.32,11322.0,8291159.0,7.331,7.4,8.36,2025-09-29,2025-09-01,29,False,15,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,396095075.0,54028100.0,7.331279001112384,7.331279001112384,7.326081155668871,7.341422004994522,7.394659150674349,7.394737764397098,-0.0007861372274842182,-0.005549182453270254,7.325981954382264,1.001312273448495,1.004449148946909,1.0057553846598521,515.5737704918032,2278.7658697321435,11641.88008629604,0.0,0.0,13920.645956028184,16.369684833090297,83.6303151669097,0.0,0.0,2278.7658697321435,11641.88008629604,0.0,0.0,False,False,False,False,False
2025-09-29 09:45:00,7.33,7.35,7.35,7.32,28998.0,21264793.0,7.331,7.4,8.36,2025-09-29,2025-09-01,29,False,16,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,417359868.0,56927900.0,7.3313764955320675,7.3313764955320675,7.32976097787366,7.342057412031965,7.397703565841695,7.395330924686018,0.023726411556772575,0.01396788022009163,7.325981954382264,1.0014995306992023,1.004410766180811,1.0057144439973906,1315.1020408163265,3593.86791054847,11641.88008629604,0.0,0.0,15235.74799684451,23.58839166474005,76.41160833525996,0.0,0.0,3593.86791054847,11641.88008629604,0.0,0.0,False,False,False,False,False
2025-09-29 09:46:00,7.35,7.36,7.36,7.34,25272.0,18574425.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,17,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,435934293.0,59455100.0,7.332159781078494,7.332159781078494,7.3344131351238655,7.34338649262219,7.401026642501676,7.39647006824915,0.04556574252525536,0.03503312175686745,7.325981954382264,1.0017989543762538,1.0044183961194153,1.0056967421017022,1144.5652173913043,4738.433127939774,11641.88008629604,0.0,0.0,16380.313214235814,28.92761002775999,71.07238997224002,0.0,0.0,4738.433127939774,11641.88008629604,0.0,0.0,False,False,False,False,False
2025-09-29 09:47:00,7.35,7.33,7.35,7.33,16394.0,12033694.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,18,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,447967987.0,61094500.0,7.33237831556032,7.33237831556032,7.333734191258656,7.342394900576101,7.401339290682555,7.397443912735831,0.03895377946723677,0.03764689356378033,7.325981954382264,1.0016798601619705,1.0042915131360337,1.0056116466145053,745.5206912232833,4738.433127939774,12387.400777519322,0.0,0.0,17125.833905459098,27.668335183545906,72.33166481645408,0.0,0.0,4738.433127939774,12387.400777519322,0.0,0.0,False,False,False,False,False
2025-09-29 09:48:00,7.34,7.34,7.34,7.33,3504.0,2570183.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,19,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,450538170.0,61444900.0,7.332393249887297,7.332393249887297,7.334698161834248,7.342217500533428,7.40248066130082,7.3984512624488294,0.040293988519906065,0.039411623534530815,7.325981954382264,1.0017021087040305,1.0042135445038227,1.0055505197258954,159.12806539509538,4897.561193334869,12387.400777519322,0.0,0.0,17284.96197085419,28.3342318114041,71.6657681885959,0.0,0.0,4897.561193334869,12387.400777519322,0.0,0.0,False,False,False,False,False
2025-09-29 09:49:00,7.34,7.33,7.34,7.33,16314.0,11962055.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,20,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,462500225.0,63076300.0,7.332393069980325,7.332393069980325,7.333975367705902,7.341312500493914,7.402662867211988,7.3992935834014615,0.03369283810526369,0.0355990999150194,7.325981954382264,1.0015922378871018,1.0040933779668542,1.005467841137472,741.8826739427012,4897.561193334869,13129.283451462023,0.0,0.0,18026.844644796893,27.168155547113216,72.83184445288677,0.0,0.0,4897.561193334869,13129.283451462023,0.0,0.0,False,False,False,False,False
2025-09-29 09:50:00,7.33,7.34,7.34,7.32,33642.0,24654791.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,21,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,487155016.0,66440500.0,7.332199727575801,7.332199727575801,7.334902234212686,7.341215278235106,7.40368695597758,7.400172257916686,0.03514698060894439,0.03529768704430273,7.325981954382264,1.0016228314077207,1.0040219055696984,1.0054090911988955,1527.7929155313352,6425.354108866204,13129.283451462023,0.0,0.0,19554.63756032823,32.858466893304836,67.14153310669515,0.0,0.0,6425.354108866204,13129.283451462023,0.0,0.0,False,False,False,False,False
2025-09-29 09:51:00,7.33,7.33,7.34,7.33,40375.0,29588142.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,22,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,516743158.0,70478000.0,7.331978177587332,7.331978177587332,7.334148044333811,7.340384516884358,7.4037635274494535,7.40089051182324,0.028730156262133377,0.03091933318952316,7.325981954382264,1.0015205108094882,1.0039080222764716,1.0053287502720756,1836.0618462937698,6425.354108866204,14965.345297755792,0.0,0.0,21390.699406621996,30.038073962542263,69.96192603745774,0.0,0.0,6425.354108866204,14965.345297755792,0.0,0.0,False,False,False,False,False
2025-09-29 09:52:00,7.33,7.32,7.33,7.32,28581.0,20925626.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,23,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,537668784.0,73336100.0,7.3315704543874025,7.3315704543874025,7.33197142212861,7.338874552670701,7.403096869457909,7.401331783350174,0.01765086107734959,0.022073685114740782,7.325981954382264,1.001297934579914,1.0037531186083564,1.0052271752328505,1301.5027322404371,6425.354108866204,16266.848029996228,0.0,0.0,22692.202138862434,28.315251510395317,71.68474848960467,0.0,0.0,6425.354108866204,16266.848029996228,0.0,0.0,False,False,False,False,False
2025-09-29 09:53:00,7.32,7.34,7.35,7.32,34331.0,25165818.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,24,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,562834602.0,76769200.0,7.33151579018669,7.33151579018669,7.333206587954978,7.338957919139538,7.404248668815439,7.401915160443227,0.02333508372212023,0.022914617519660417,7.325981954382264,1.0013565569869318,1.0036928022557414,1.0051724032431109,1559.0826521344234,7984.4367610006275,16266.848029996228,0.0,0.0,24251.284790996855,32.923768079969115,67.07623192003089,0.0,0.0,7984.4367610006275,16266.848029996228,0.0,0.0,False,False,False,False,False
2025-09-29 09:54:00,7.34,7.33,7.34,7.32,17158.0,12583603.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,25,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,575418205.0,78485000.0,7.331569153341403,7.331569153341403,7.332713266731135,7.338294369573647,7.4044188971574885,7.40241590778608,0.020029893714088587,0.020991468315945866,7.325981954382264,1.001279595857346,1.0035897092351034,1.0050959745139072,780.2637562528422,7984.4367610006275,17047.111786249072,0.0,0.0,25031.5485472497,31.897494259810408,68.1025057401896,0.0,0.0,7984.4367610006275,17047.111786249072,0.0,0.0,False,False,False,False,False
2025-09-29 09:55:00,7.33,7.35,7.35,7.33,7584.0,5568776.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,26,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,580986981.0,79243400.0,7.331676593886684,7.331676593886684,7.335372764157114,7.3391614533089315,7.406211310848183,7.403174988398501,0.03036322449681883,0.027239305769861173,7.325981954382264,1.0014699652595913,1.003579504820212,1.005065933192701,343.94557823129253,8328.382339231921,17047.111786249072,0.0,0.0,25375.494125480993,32.82057207654102,67.17942792345899,0.0,0.0,8328.382339231921,17047.111786249072,0.0,0.0,False,False,False,False,False
2025-09-29 09:56:00,7.35,7.35,7.36,7.34,11530.0,8473078.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,27,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,589460059.0,80396400.0,7.3319210686050615,7.3319210686050615,7.337623108132943,7.339964308619381,7.4076587995135625,7.4040717506215135,0.03587048892049083,0.03299342787028094,7.325981954382264,1.0016422042425752,1.0035696349763008,1.0050363884222584,522.9024943310658,8328.382339231921,17047.111786249072,0.0,0.0,25375.494125480993,32.82057207654102,67.17942792345899,0.0,0.0,8328.382339231921,17047.111786249072,0.0,0.0,False,False,False,False,False
2025-09-29 09:57:00,7.35,7.36,7.36,7.34,7626.0,5604693.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,28,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,595064752.0,81159000.0,7.332085806872929,7.332085806872929,7.3410657068817216,7.341448433906835,7.409617272974887,7.405180855092189,0.04436417882698329,0.04057392850808251,7.325981954382264,1.001928039963115,1.0036048429871842,1.0050298940567375,345.3804347826087,8673.762774014529,17047.111786249072,0.0,0.0,25720.8745602636,33.72265882208647,66.27734117791353,0.0,0.0,8673.762774014529,17047.111786249072,0.0,0.0,False,False,False,False,False
2025-09-29 09:58:00,7.35,7.36,7.36,7.35,8163.0,6003042.0,7.332,7.4,8.36,2025-09-29,2025-09-01,29,False,29,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,601067794.0,81975300.0,7.332303681718762,7.332303681718762,7.343978675053764,7.34282262398781,7.411156051065954,7.406375894286942,0.047801567790122235,0.045392354696108986,7.325981954382264,1.0021866532340795,1.0036388966370549,1.0050235070361013,369.70108695652175,8673.762774014529,17047.111786249072,0.0,0.0,25720.8745602636,33.72265882208647,66.27734117791353,0.0,0.0,8673.762774014529,17047.111786249072,0.0,0.0,False,False,False,False,False
2025-09-29 09:59:00,7.35,7.34,7.36,7.34,15204.0,11176609.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,30,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,612244403.0,83495700.0,7.332645908711466,7.332645908711466,7.343366571199339,7.342613540729454,7.410753030469885,7.407251321523532,0.03501708946353155,0.03847551120772403,7.325981954382264,1.002160635769272,1.0035823252671057,1.0049721014628368,690.4632152588556,8673.762774014529,17737.57500150793,0.0,0.0,26411.337775522457,32.84105806277338,67.15894193722661,0.0,0.0,8673.762774014529,17737.57500150793,0.0,0.0,False,False,False,False,False
2025-09-29 10:00:00,7.35,7.34,7.35,7.34,9784.0,7183433.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,31,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,619427836.0,84474100.0,7.332754489245816,7.332754489245816,7.342848637168672,7.3424199451198655,7.410428692048806,7.407886795628587,0.025418964202188477,0.029771146537366996,7.325981954382264,1.0021370961582556,1.003527608696171,1.0049215455684692,444.3233424159855,8673.762774014529,17737.57500150793,0.0,0.0,26411.337775522457,32.84105806277338,67.15894193722661,0.0,0.0,8673.762774014529,17737.57500150793,0.0,0.0,False,False,False,False,False
2025-09-29 10:01:00,7.34,7.34,7.35,7.34,10070.0,7392314.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,32,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,626820150.0,85481100.0,7.332850770521203,7.332850770521203,7.342410385296568,7.342240689925802,7.410169695370766,7.408343375577023,0.018263197937429254,0.02209918080407517,7.325981954382264,1.0021157984149551,1.0034746861111687,1.0048718253087194,457.3115349682107,8673.762774014529,17737.57500150793,0.0,0.0,26411.337775522457,32.84105806277338,67.15894193722661,0.0,0.0,8673.762774014529,17737.57500150793,0.0,0.0,False,False,False,False,False
2025-09-29 10:02:00,7.35,7.35,7.35,7.34,6713.0,4928398.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,33,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,631748548.0,86152400.0,7.332918734707333,7.332918734707333,7.3435780183278645,7.342815453635001,7.410762564692863,7.408827213400191,0.019353512926718608,0.02026873555250413,7.325981954382264,1.0022265294783805,1.0034682529462426,1.0048454889330534,304.44444444444446,8978.207218458974,17737.57500150793,0.0,0.0,26715.782219966903,33.606379721679346,66.39362027832065,0.0,0.0,8978.207218458974,17737.57500150793,0.0,0.0,False,False,False,False,False
2025-09-29 10:03:00,7.34,7.34,7.35,7.33,23436.0,17204253.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,34,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,648952801.0,88496000.0,7.333131452269029,7.333131452269029,7.343027553969732,7.34260690151389,7.410420652455842,7.409145901211322,0.012747512445194786,0.0152545868142979,7.325981954382264,1.0021967142760206,1.003417276451402,1.0047970258077732,1064.3051771117166,8978.207218458974,18801.880178619645,0.0,0.0,27780.08739707862,32.31885879309051,67.68114120690949,0.0,0.0,8978.207218458974,18801.880178619645,0.0,0.0,False,False,False,False,False
2025-09-29 10:04:00,7.35,7.35,7.36,7.35,15384.0,11308412.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,35,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,660261213.0,90034400.0,7.33343269905725,7.33343269905725,7.344100237974388,7.343154538438787,7.410945699535601,7.409505860876179,0.014398386594223211,0.01468378666758144,7.325981954382264,1.0022997390669637,1.0034127255704026,1.0047719257874947,697.687074829932,9675.894293288906,18801.880178619645,0.0,0.0,28477.774471908553,33.977003023299936,66.02299697670006,0.0,0.0,9675.894293288906,18801.880178619645,0.0,0.0,False,False,False,False,False
2025-09-29 10:05:00,7.36,7.34,7.36,7.34,13211.0,9703822.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,36,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,669965035.0,91355500.0,7.333603723913722,7.333603723913722,7.343469432132174,7.342920868924804,7.410548563207371,7.409714401342417,0.008341618649536642,0.010455674655551575,7.325981954382264,1.0022629515228338,1.0033635696452616,1.004724678581976,599.954586739328,9675.894293288906,19401.834765358974,0.0,0.0,29077.729058647878,33.275962760961356,66.72403723903865,0.0,0.0,9675.894293288906,19401.834765358974,0.0,0.0,False,False,False,False,False
2025-09-29 10:06:00,7.34,7.34,7.35,7.34,10450.0,7673126.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,37,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,677638161.0,92400500.0,7.3337066466090555,7.3337066466090555,7.342935673342609,7.342704508263707,7.410231165078902,7.4098177540897145,0.004134109891875681,0.006241298146434313,7.325981954382264,1.0022296675543354,1.0033160253897975,1.0046782123220028,474.56857402361493,9675.894293288906,19401.834765358974,0.0,0.0,29077.729058647878,33.275962760961356,66.72403723903865,0.0,0.0,9675.894293288906,19401.834765358974,0.0,0.0,False,False,False,False,False
2025-09-29 10:07:00,7.34,7.33,7.35,7.33,7746.0,5684584.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,38,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,683322745.0,93175100.0,7.33374844781492,7.33374844781492,7.3409455697514385,7.341763433577507,7.409182136173932,7.409690630506558,-0.005084943326263414,-0.0013095295020308377,7.325981954382264,1.0020695530373778,1.0032252857090265,1.004609952037776,352.25102319236015,9675.894293288906,19754.085788551332,0.0,0.0,29429.980081840236,32.87767870172435,67.12232129827565,0.0,0.0,9675.894293288906,19754.085788551332,0.0,0.0,False,False,False,False,False
2025-09-29 10:08:00,7.34,7.33,7.34,7.33,4468.0,3276861.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,39,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,686599606.0,93621900.0,7.333749966621058,7.333749966621058,7.339261635943525,7.340892068127321,7.408369567816204,7.409426417968488,-0.010568501522838503,-0.007482177515902614,7.325981954382264,1.0019246875220351,1.0031375210997562,1.00454282002271,203.1832651205093,9675.894293288906,19754.085788551332,0.0,0.0,29429.980081840236,32.87767870172435,67.12232129827565,0.0,0.0,9675.894293288906,19754.085788551332,0.0,0.0,False,False,False,False,False
2025-09-29 10:09:00,7.34,7.33,7.34,7.33,8685.0,6366746.0,7.334,7.4,8.36,2025-09-29,2025-09-01,29,False,40,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,692966352.0,94490400.0,7.33372228289858,7.33372228289858,7.337836768875291,7.340085248266038,7.407751520609253,7.409091438496642,-0.013399178873889639,-0.011426845087893964,7.325981954382264,1.0017936187224394,1.0030526340186585,1.0044767976277278,394.95225102319233,9675.894293288906,19754.085788551332,0.0,0.0,29429.980081840236,32.87767870172435,67.12232129827565,0.0,0.0,9675.894293288906,19754.085788551332,0.0,0.0,False,False,False,False,False
2025-09-29 10:10:00,7.33,7.31,7.33,7.31,57481.0,42084437.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,41,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,735050789.0,100238500.0,7.333018640542306,7.333018640542306,7.333554189048322,7.337856711357443,7.40569747769088,7.40841264633549,-0.027151686446105217,-0.0219100726600348,7.325981954382264,1.0014150317652202,1.0028810216138382,1.0043667423887843,2621.1126310989516,9675.894293288906,22375.198419650285,0.0,0.0,32051.092712939193,30.18896853205475,69.81103146794524,0.0,0.0,9675.894293288906,22375.198419650285,0.0,0.0,False,False,False,False,False
2025-09-29 10:11:00,7.32,7.32,7.32,7.31,16142.0,11814370.0,7.333,7.4,8.36,2025-09-29,2025-09-01,29,False,42,,,,,,,,,,7.41,7.26,0.15000000000000036,7.3933333333333335,7.2683333333333335,746865159.0,101852700.0,7.332796862527945,7.332796862527945,7.331468929194734,7.336533991997632,7.404934937197102,7.407717104507813,-0.027821673107109035,-0.025851139624750955,7.325981954382264,1.0012025011589096,1.0027597900985963,1.004281068306308,735.063752276867,10410.958045565772,22375.198419650285,0.0,0.0,32786.15646521606,31.75412786372538,68.24587213627461,0.0,0.0,10410.958045565772,22375.198419650285,0.0,0.0,False,False,False,False,False
