index,时间,开盘,收盘,最高,最低,成交量,成交额,均价
61,2025-09-29 10:31:00,6.62,6.61,6.62,6.6,5139,3395884.0,6.621
62,2025-09-29 10:32:00,6.61,6.61,6.61,6.6,6634,4381285.0,6.621
63,2025-09-29 10:33:00,6.6,6.61,6.61,6.6,2886,1905892.0,6.621
64,2025-09-29 10:34:00,6.61,6.61,6.61,6.6,2602,1718267.0,6.621
65,2025-09-29 10:35:00,6.6,6.6,6.61,6.6,2591,1710860.0,6.62
66,2025-09-29 10:36:00,6.61,6.61,6.61,6.6,7348,4853936.0,6.62
67,2025-09-29 10:37:00,6.6,6.61,6.61,6.6,7656,5058199.0,6.62
68,2025-09-29 10:38:00,6.6,6.62,6.62,6.6,4501,2975981.0,6.62
69,2025-09-29 10:39:00,6.62,6.62,6.62,6.61,5313,3514009.0,6.62
70,2025-09-29 10:40:00,6.61,6.62,6.62,6.61,2949,1950272.0,6.62
71,2025-09-29 10:41:00,6.61,6.62,6.62,6.61,3110,2056704.0,6.62
72,2025-09-29 10:42:00,6.61,6.61,6.62,6.61,9735,6433968.0,6.62
73,2025-09-29 10:43:00,6.6,6.61,6.61,6.6,1875,1238050.0,6.619
74,2025-09-29 10:44:00,6.6,6.61,6.61,6.6,2004,1323153.0,6.619
75,2025-09-29 10:45:00,6.61,6.62,6.62,6.6,9824,6493273.0,6.619
76,2025-09-29 10:46:00,6.61,6.61,6.62,6.61,7290,4822808.0,6.619
77,2025-09-29 10:47:00,6.62,6.61,6.62,6.6,6252,4132091.0,6.619
78,2025-09-29 10:48:00,6.6,6.61,6.62,6.6,3955,2613907.0,6.619
79,2025-09-29 10:49:00,6.6,6.6,6.62,6.59,45469,30006536.0,6.617
80,2025-09-29 10:50:00,6.6,6.6,6.6,6.59,4976,3282302.0,6.617
81,2025-09-29 10:51:00,6.6,6.6,6.6,6.59,4842,3193503.0,6.617
82,2025-09-29 10:52:00,6.6,6.6,6.6,6.59,4344,2865240.0,6.617
83,2025-09-29 10:53:00,6.6,6.6,6.61,6.59,9321,6149893.0,6.617
84,2025-09-29 10:54:00,6.59,6.6,6.61,6.59,6449,4255336.0,6.616
85,2025-09-29 10:55:00,6.6,6.6,6.6,6.59,3717,2451146.0,6.616
86,2025-09-29 10:56:00,6.59,6.6,6.6,6.59,2495,1644819.0,6.616
87,2025-09-29 10:57:00,6.6,6.59,6.6,6.59,2534,1670847.0,6.616
88,2025-09-29 10:58:00,6.6,6.6,6.6,6.59,5718,3771652.0,6.616
89,2025-09-29 10:59:00,6.6,6.6,6.6,6.59,13539,8932329.0,6.615
90,2025-09-29 11:00:00,6.6,6.59,6.6,6.59,10709,7061274.0,6.615
91,2025-09-29 11:01:00,6.6,6.6,6.6,6.59,3914,2580825.0,6.615
92,2025-09-29 11:02:00,6.59,6.6,6.6,6.59,2138,1409627.0,6.615
93,2025-09-29 11:03:00,6.59,6.59,6.6,6.59,3402,2242504.0,6.615
94,2025-09-29 11:04:00,6.6,6.58,6.6,6.58,17925,11809018.0,6.614
95,2025-09-29 11:05:00,6.59,6.58,6.59,6.58,3573,2352201.0,6.614
96,2025-09-29 11:06:00,6.59,6.59,6.59,6.58,3245,2136466.0,6.614
97,2025-09-29 11:07:00,6.58,6.59,6.59,6.58,3648,2401366.0,6.614
98,2025-09-29 11:08:00,6.59,6.58,6.59,6.58,4190,2758368.0,6.613
99,2025-09-29 11:09:00,6.59,6.59,6.59,6.58,4323,2845304.0,6.613
100,2025-09-29 11:10:00,6.59,6.58,6.59,6.57,37547,24693861.0,6.611
101,2025-09-29 11:11:00,6.57,6.58,6.59,6.57,38618,25397392.0,6.609
102,2025-09-29 11:12:00,6.58,6.58,6.59,6.57,6464,4251283.0,6.609
103,2025-09-29 11:13:00,6.58,6.58,6.59,6.57,14552,9576129.0,6.609
104,2025-09-29 11:14:00,6.59,6.58,6.59,6.58,4415,2906830.0,6.608
105,2025-09-29 11:15:00,6.59,6.59,6.59,6.58,2506,1649714.0,6.608
106,2025-09-29 11:16:00,6.58,6.59,6.6,6.58,15543,10242062.0,6.608
107,2025-09-29 11:17:00,6.6,6.59,6.6,6.58,9985,6578868.0,6.608
108,2025-09-29 11:18:00,6.6,6.59,6.6,6.58,3771,2485041.0,6.608
109,2025-09-29 11:19:00,6.59,6.59,6.59,6.58,2928,1927800.0,6.608
110,2025-09-29 11:20:00,6.59,6.58,6.59,6.58,2680,1764108.0,6.608
111,2025-09-29 11:21:00,6.59,6.58,6.59,6.58,2700,1777182.0,6.607
112,2025-09-29 11:22:00,6.59,6.58,6.59,6.58,3335,2194943.0,6.607
113,2025-09-29 11:23:00,6.59,6.58,6.59,6.57,13842,9103641.0,6.607
114,2025-09-29 11:24:00,6.58,6.57,6.58,6.57,2828,1858825.0,6.607
115,2025-09-29 11:25:00,6.58,6.57,6.58,6.57,2752,1808829.0,6.607
116,2025-09-29 11:26:00,6.58,6.57,6.58,6.57,3769,2477310.0,6.606
117,2025-09-29 11:27:00,6.58,6.58,6.58,6.57,1909,1254935.0,6.606
118,2025-09-29 11:28:00,6.57,6.57,6.58,6.57,2680,1761973.0,6.606
119,2025-09-29 11:29:00,6.58,6.58,6.58,6.57,2181,1433493.0,6.606
120,2025-09-29 11:30:00,6.57,6.58,6.58,6.57,11765,7740200.0,6.606
121,2025-09-29 13:01:00,6.6,6.61,6.62,6.59,60069,39660407.0,6.606
122,2025-09-29 13:02:00,6.62,6.63,6.64,6.61,26395,17490124.0,6.606
123,2025-09-29 13:03:00,6.63,6.62,6.63,6.62,1779,1178359.0,6.606
124,2025-09-29 13:04:00,6.62,6.62,6.63,6.62,2551,1689863.0,6.606
125,2025-09-29 13:05:00,6.63,6.63,6.63,6.62,2988,1978899.0,6.606
126,2025-09-29 13:06:00,6.63,6.62,6.63,6.62,1893,1253427.0,6.606
127,2025-09-29 13:07:00,6.63,6.61,6.63,6.61,10491,6942590.0,6.606
128,2025-09-29 13:08:00,6.61,6.6,6.61,6.6,1810,1195692.0,6.606
129,2025-09-29 13:09:00,6.61,6.6,6.61,6.6,1713,1131030.0,6.606
130,2025-09-29 13:10:00,6.6,6.6,6.61,6.6,1777,1173260.0,6.606
131,2025-09-29 13:11:00,6.6,6.6,6.61,6.6,5563,3672145.0,6.606
132,2025-09-29 13:12:00,6.61,6.59,6.61,6.59,10960,7233544.0,6.606
133,2025-09-29 13:13:00,6.6,6.6,6.6,6.59,4495,2964422.0,6.606
134,2025-09-29 13:14:00,6.6,6.6,6.6,6.59,2096,1381901.0,6.606
135,2025-09-29 13:15:00,6.59,6.59,6.6,6.59,1549,1021277.0,6.606
136,2025-09-29 13:16:00,6.6,6.59,6.6,6.59,8787,5791110.0,6.606
137,2025-09-29 13:17:00,6.59,6.59,6.6,6.58,5392,3553311.0,6.606
138,2025-09-29 13:18:00,6.59,6.59,6.59,6.58,3068,2020337.0,6.606
139,2025-09-29 13:19:00,6.59,6.58,6.59,6.58,5086,3349968.0,6.606
140,2025-09-29 13:20:00,6.59,6.59,6.59,6.58,8283,5456433.0,6.606
141,2025-09-29 13:21:00,6.59,6.59,6.59,6.58,7301,4810649.0,6.606
142,2025-09-29 13:22:00,6.6,6.59,6.6,6.58,3435,2262742.0,6.606
143,2025-09-29 13:23:00,6.59,6.59,6.59,6.58,3852,2537361.0,6.606
144,2025-09-29 13:24:00,6.59,6.59,6.59,6.58,4443,2926017.0,6.605
145,2025-09-29 13:25:00,6.59,6.59,6.59,6.58,1771,1166045.0,6.605
146,2025-09-29 13:26:00,6.59,6.58,6.59,6.58,5521,3637043.0,6.605
147,2025-09-29 13:27:00,6.59,6.59,6.59,6.58,1906,1255225.0,6.605
148,2025-09-29 13:28:00,6.59,6.59,6.59,6.58,7491,4935178.0,6.605
149,2025-09-29 13:29:00,6.59,6.6,6.6,6.59,3295,2171837.0,6.605
150,2025-09-29 13:30:00,6.6,6.61,6.61,6.59,7781,5135418.0,6.605
151,2025-09-29 13:31:00,6.61,6.62,6.62,6.61,8762,5794301.0,6.605
152,2025-09-29 13:32:00,6.62,6.62,6.62,6.61,2975,1968024.0,6.605
153,2025-09-29 13:33:00,6.62,6.62,6.62,6.61,4649,3074918.0,6.605
154,2025-09-29 13:34:00,6.62,6.62,6.62,6.61,3745,2476761.0,6.605
155,2025-09-29 13:35:00,6.62,6.61,6.62,6.61,2089,1382027.0,6.605
156,2025-09-29 13:36:00,6.62,6.62,6.63,6.61,13096,8669289.0,6.605
157,2025-09-29 13:37:00,6.62,6.63,6.63,6.62,4439,2941884.0,6.605
158,2025-09-29 13:38:00,6.63,6.63,6.63,6.62,3599,2384845.0,6.606
159,2025-09-29 13:39:00,6.63,6.63,6.64,6.63,15548,10309234.0,6.606
160,2025-09-29 13:40:00,6.64,6.64,6.64,6.63,4207,2791481.0,6.606
161,2025-09-29 13:41:00,6.64,6.64,6.64,6.63,11954,7926223.0,6.606
162,2025-09-29 13:42:00,6.63,6.64,6.64,6.63,13055,8665244.0,6.607
163,2025-09-29 13:43:00,6.63,6.65,6.65,6.63,11303,7509078.0,6.607
164,2025-09-29 13:44:00,6.65,6.64,6.65,6.63,5724,3802443.0,6.607
165,2025-09-29 13:45:00,6.63,6.64,6.64,6.63,4531,3006979.0,6.607
166,2025-09-29 13:46:00,6.63,6.65,6.65,6.63,8921,5925720.0,6.608
167,2025-09-29 13:47:00,6.65,6.66,6.66,6.65,18968,12618771.0,6.608
168,2025-09-29 13:48:00,6.66,6.65,6.66,6.65,10033,6678744.0,6.609
169,2025-09-29 13:49:00,6.65,6.66,6.67,6.65,18497,12324324.0,6.609
170,2025-09-29 13:50:00,6.66,6.67,6.67,6.66,6595,4396179.0,6.61
171,2025-09-29 13:51:00,6.66,6.66,6.67,6.66,7756,5170288.0,6.61
172,2025-09-29 13:52:00,6.67,6.66,6.68,6.66,8794,5865016.0,6.611
173,2025-09-29 13:53:00,6.67,6.67,6.68,6.67,13866,9249755.0,6.611
174,2025-09-29 13:54:00,6.68,6.67,6.68,6.67,6327,4223162.0,6.611
175,2025-09-29 13:55:00,6.68,6.68,6.68,6.67,8719,5822101.0,6.612
176,2025-09-29 13:56:00,6.68,6.69,6.7,6.68,26739,17879525.0,6.613
177,2025-09-29 13:57:00,6.69,6.68,6.69,6.68,12825,8568923.0,6.614
178,2025-09-29 13:58:00,6.69,6.69,6.69,6.68,5383,3598683.0,6.614
179,2025-09-29 13:59:00,6.68,6.69,6.69,6.68,14178,9483117.0,6.615
180,2025-09-29 14:00:00,6.69,6.7,6.7,6.68,9041,6047936.0,6.616
181,2025-09-29 14:01:00,6.7,6.7,6.7,6.69,11501,7704444.0,6.616
182,2025-09-29 14:02:00,6.69,6.69,6.7,6.69,12942,8662624.0,6.617
183,2025-09-29 14:03:00,6.69,6.69,6.7,6.68,7821,5231567.0,6.617
184,2025-09-29 14:04:00,6.69,6.69,6.7,6.69,11700,7828049.0,6.618
185,2025-09-29 14:05:00,6.7,6.7,6.7,6.69,14167,9486226.0,6.619
186,2025-09-29 14:06:00,6.7,6.7,6.7,6.69,4782,3202086.0,6.619
187,2025-09-29 14:07:00,6.7,6.7,6.7,6.69,7310,4894915.0,6.62
188,2025-09-29 14:08:00,6.69,6.68,6.7,6.68,9565,6398504.0,6.62
189,2025-09-29 14:09:00,6.69,6.69,6.69,6.68,8728,5837574.0,6.62
190,2025-09-29 14:10:00,6.69,6.7,6.7,6.68,7969,5330678.0,6.621
191,2025-09-29 14:11:00,6.69,6.68,6.7,6.68,8886,5939031.0,6.621
192,2025-09-29 14:12:00,6.68,6.67,6.68,6.67,4414,2946977.0,6.621
193,2025-09-29 14:13:00,6.68,6.68,6.68,6.67,8788,5866341.0,6.622
194,2025-09-29 14:14:00,6.68,6.66,6.68,6.66,8085,5393484.0,6.622
195,2025-09-29 14:15:00,6.66,6.67,6.67,6.66,4603,3066884.0,6.622
196,2025-09-29 14:16:00,6.67,6.67,6.67,6.66,3401,2265718.0,6.622
197,2025-09-29 14:17:00,6.67,6.66,6.67,6.66,2543,1695416.0,6.622
198,2025-09-29 14:18:00,6.66,6.67,6.67,6.66,7119,4747429.0,6.622
199,2025-09-29 14:19:00,6.67,6.67,6.67,6.66,3088,2058925.0,6.622
200,2025-09-29 14:20:00,6.67,6.67,6.67,6.66,6151,4100506.0,6.623
201,2025-09-29 14:21:00,6.67,6.67,6.67,6.66,2348,1565146.0,6.623
202,2025-09-29 14:22:00,6.67,6.67,6.67,6.66,2258,1505134.0,6.623
203,2025-09-29 14:23:00,6.68,6.67,6.68,6.66,3777,2519775.0,6.623
204,2025-09-29 14:24:00,6.66,6.67,6.67,6.66,2966,1976003.0,6.623
205,2025-09-29 14:25:00,6.66,6.67,6.67,6.66,1998,1331276.0,6.623
206,2025-09-29 14:26:00,6.67,6.67,6.68,6.66,1937,1291245.0,6.623
207,2025-09-29 14:27:00,6.67,6.67,6.67,6.66,2382,1588038.0,6.623
208,2025-09-29 14:28:00,6.67,6.67,6.67,6.66,1785,1189265.0,6.623
209,2025-09-29 14:29:00,6.67,6.66,6.67,6.66,2300,1533226.0,6.623
210,2025-09-29 14:30:00,6.67,6.66,6.67,6.66,2891,1927207.0,6.623
211,2025-09-29 14:31:00,6.66,6.67,6.67,6.66,5506,3668227.0,6.624
212,2025-09-29 14:32:00,6.66,6.66,6.67,6.66,6004,3998833.0,6.624
213,2025-09-29 14:33:00,6.65,6.66,6.67,6.65,3395,2261508.0,6.624
214,2025-09-29 14:34:00,6.66,6.66,6.67,6.66,3194,2127833.0,6.624
215,2025-09-29 14:35:00,6.67,6.67,6.67,6.66,1629,1085512.0,6.624
216,2025-09-29 14:36:00,6.67,6.66,6.67,6.66,1934,1288476.0,6.624
217,2025-09-29 14:37:00,6.66,6.67,6.67,6.66,2559,1704837.0,6.624
218,2025-09-29 14:38:00,6.67,6.66,6.67,6.66,3215,2142615.0,6.624
219,2025-09-29 14:39:00,6.67,6.66,6.67,6.66,2435,1622145.0,6.624
220,2025-09-29 14:40:00,6.67,6.67,6.67,6.66,6745,4497365.0,6.624
221,2025-09-29 14:41:00,6.66,6.66,6.67,6.66,3590,2392864.0,6.624
222,2025-09-29 14:42:00,6.67,6.67,6.67,6.66,2778,1851441.0,6.624
223,2025-09-29 14:43:00,6.67,6.66,6.67,6.65,20529,13662874.0,6.625
224,2025-09-29 14:44:00,6.66,6.66,6.66,6.65,2373,1579525.0,6.625
225,2025-09-29 14:45:00,6.66,6.66,6.66,6.65,3141,2091067.0,6.625
226,2025-09-29 14:46:00,6.66,6.65,6.66,6.65,1828,1216504.0,6.625
227,2025-09-29 14:47:00,6.66,6.65,6.66,6.65,2487,1655523.0,6.625
228,2025-09-29 14:48:00,6.66,6.66,6.66,6.65,6133,4084939.0,6.625
229,2025-09-29 14:49:00,6.66,6.67,6.67,6.66,2912,1940112.0,6.625
230,2025-09-29 14:50:00,6.66,6.67,6.67,6.66,6271,4178113.0,6.625
231,2025-09-29 14:51:00,6.67,6.66,6.67,6.66,4024,2681185.0,6.625
232,2025-09-29 14:52:00,6.67,6.67,6.67,6.66,7128,4750281.0,6.626
233,2025-09-29 14:53:00,6.67,6.66,6.67,6.66,3864,2574682.0,6.626
234,2025-09-29 14:54:00,6.67,6.66,6.67,6.66,3626,2416973.0,6.626
235,2025-09-29 14:55:00,6.67,6.67,6.67,6.66,3669,2445731.0,6.626
236,2025-09-29 14:56:00,6.67,6.67,6.67,6.66,3352,2233844.0,6.626
237,2025-09-29 14:57:00,6.67,6.67,6.67,6.66,8698,5797914.0,6.626
238,2025-09-29 14:58:00,6.67,6.67,6.67,6.67,29,19323.0,6.626
239,2025-09-29 14:59:00,6.67,6.67,6.67,6.67,0,0.0,6.626
240,2025-09-29 15:00:00,6.66,6.66,6.66,6.66,6816,4539456.0,6.626
