index,时间,开盘,收盘,最高,最低,成交量,成交额,均价
168,2025-09-30 13:48:00,40.57,40.59,40.59,40.56,2379,9653859.0,40.555
169,2025-09-30 13:49:00,40.57,40.57,40.57,40.54,4306,17467190.0,40.555
170,2025-09-30 13:50:00,40.55,40.56,40.57,40.55,831,3370566.0,40.555
171,2025-09-30 13:51:00,40.57,40.55,40.57,40.55,1070,4339365.0,40.555
172,2025-09-30 13:52:00,40.55,40.55,40.56,40.55,1089,4416009.0,40.555
173,2025-09-30 13:53:00,40.55,40.54,40.55,40.53,1689,6847725.0,40.555
174,2025-09-30 13:54:00,40.55,40.56,40.58,40.53,1350,5474358.0,40.555
175,2025-09-30 13:55:00,40.56,40.56,40.58,40.55,1708,6930162.0,40.555
176,2025-09-30 13:56:00,40.58,40.58,40.59,40.56,1214,4925949.0,40.555
177,2025-09-30 13:57:00,40.57,40.58,40.58,40.57,1185,4807827.0,40.555
178,2025-09-30 13:58:00,40.58,40.59,40.61,40.58,3348,13590218.0,40.555
179,2025-09-30 13:59:00,40.58,40.55,40.58,40.55,1571,6372577.0,40.555
180,2025-09-30 14:00:00,40.56,40.56,40.58,40.55,1564,6344265.0,40.555
181,2025-09-30 14:01:00,40.56,40.54,40.56,40.53,1541,6247800.0,40.555
182,2025-09-30 14:02:00,40.54,40.54,40.54,40.52,1631,6610437.0,40.555
183,2025-09-30 14:03:00,40.54,40.54,40.54,40.53,1703,6902928.0,40.555
184,2025-09-30 14:04:00,40.53,40.53,40.53,40.52,1389,5628899.0,40.555
185,2025-09-30 14:05:00,40.52,40.52,40.52,40.51,2238,9068214.0,40.555
186,2025-09-30 14:06:00,40.51,40.52,40.52,40.51,1780,7210501.0,40.555
187,2025-09-30 14:07:00,40.51,40.51,40.52,40.5,2663,10787281.0,40.554
188,2025-09-30 14:08:00,40.51,40.51,40.52,40.5,2347,9506925.0,40.554
189,2025-09-30 14:09:00,40.5,40.49,40.51,40.49,11157,45185123.0,40.553
190,2025-09-30 14:10:00,40.48,40.48,40.49,40.48,2622,10613022.0,40.553
191,2025-09-30 14:11:00,40.48,40.49,40.49,40.48,2047,8287417.0,40.552
192,2025-09-30 14:12:00,40.48,40.49,40.5,40.48,3056,12370833.0,40.552
193,2025-09-30 14:13:00,40.5,40.49,40.5,40.48,2651,10734029.0,40.552
194,2025-09-30 14:14:00,40.49,40.49,40.5,40.49,1393,5640179.0,40.551
195,2025-09-30 14:15:00,40.49,40.49,40.49,40.48,2499,10117276.0,40.551
196,2025-09-30 14:16:00,40.49,40.49,40.49,40.48,1955,7914836.0,40.551
197,2025-09-30 14:17:00,40.49,40.48,40.49,40.48,1705,6902980.0,40.551
198,2025-09-30 14:18:00,40.48,40.48,40.49,40.48,6404,25923590.0,40.55
199,2025-09-30 14:19:00,40.47,40.48,40.48,40.47,2392,9681947.0,40.55
200,2025-09-30 14:20:00,40.48,40.47,40.48,40.47,2702,10936036.0,40.549
201,2025-09-30 14:21:00,40.48,40.47,40.48,40.46,4659,18853509.0,40.548
202,2025-09-30 14:22:00,40.46,40.47,40.47,40.46,2074,8392234.0,40.548
203,2025-09-30 14:23:00,40.47,40.47,40.48,40.46,2498,10109450.0,40.548
204,2025-09-30 14:24:00,40.47,40.48,40.49,40.47,1735,7022495.0,40.548
205,2025-09-30 14:25:00,40.48,40.47,40.49,40.47,2105,8520433.0,40.547
206,2025-09-30 14:26:00,40.48,40.49,40.49,40.48,1667,6748290.0,40.547
207,2025-09-30 14:27:00,40.48,40.49,40.49,40.48,1462,5918892.0,40.547
208,2025-09-30 14:28:00,40.49,40.48,40.5,40.47,3482,14095434.0,40.547
209,2025-09-30 14:29:00,40.47,40.46,40.47,40.46,5958,24108921.0,40.546
210,2025-09-30 14:30:00,40.45,40.42,40.45,40.41,11673,47204805.0,40.544
211,2025-09-30 14:31:00,40.42,40.43,40.43,40.41,3167,12802188.0,40.543
212,2025-09-30 14:32:00,40.42,40.45,40.46,40.42,1769,7155169.0,40.543
213,2025-09-30 14:33:00,40.45,40.44,40.47,40.44,2280,9222138.0,40.542
214,2025-09-30 14:34:00,40.44,40.44,40.47,40.43,1813,7331380.0,40.542
215,2025-09-30 14:35:00,40.45,40.45,40.46,40.43,1637,6621234.0,40.542
216,2025-09-30 14:36:00,40.44,40.45,40.46,40.44,1593,6442700.0,40.542
217,2025-09-30 14:37:00,40.45,40.44,40.46,40.42,3194,12915841.0,40.541
218,2025-09-30 14:38:00,40.43,40.44,40.45,40.43,1878,7594487.0,40.541
219,2025-09-30 14:39:00,40.44,40.44,40.44,40.43,1561,6311777.0,40.54
220,2025-09-30 14:40:00,40.44,40.44,40.45,40.42,3000,12129181.0,40.54
221,2025-09-30 14:41:00,40.44,40.45,40.45,40.43,2248,9091473.0,40.539
222,2025-09-30 14:42:00,40.45,40.43,40.45,40.43,2987,12078449.0,40.539
223,2025-09-30 14:43:00,40.43,40.44,40.44,40.42,2689,10870527.0,40.538
224,2025-09-30 14:44:00,40.43,40.43,40.44,40.43,2183,8826598.0,40.538
225,2025-09-30 14:45:00,40.43,40.43,40.43,40.42,3221,13021048.0,40.538
226,2025-09-30 14:46:00,40.43,40.43,40.43,40.42,2924,11820745.0,40.537
227,2025-09-30 14:47:00,40.44,40.45,40.45,40.43,2059,8326392.0,40.537
228,2025-09-30 14:48:00,40.44,40.44,40.45,40.44,1670,6753655.0,40.536
229,2025-09-30 14:49:00,40.44,40.44,40.46,40.43,3145,12720382.0,40.536
230,2025-09-30 14:50:00,40.44,40.43,40.45,40.43,3786,15309647.0,40.535
231,2025-09-30 14:51:00,40.43,40.44,40.45,40.42,5512,22285505.0,40.535
232,2025-09-30 14:52:00,40.43,40.45,40.45,40.43,3937,15921731.0,40.534
233,2025-09-30 14:53:00,40.44,40.43,40.46,40.43,6058,24497884.0,40.533
234,2025-09-30 14:54:00,40.44,40.44,40.45,40.43,4390,17752500.0,40.532
235,2025-09-30 14:55:00,40.43,40.43,40.45,40.43,4847,19598457.0,40.532
236,2025-09-30 14:56:00,40.43,40.44,40.46,40.43,6316,25539152.0,40.531
237,2025-09-30 14:57:00,40.44,40.44,40.45,40.42,4472,18083759.0,40.53
238,2025-09-30 14:58:00,40.44,40.44,40.44,40.44,1,4044.0,40.53
239,2025-09-30 14:59:00,40.44,40.44,40.44,40.44,0,0.0,40.53
240,2025-09-30 15:00:00,40.41,40.41,40.41,40.41,26860,108539725.0,40.526
